Target,Model,All_MAE,All_RMSE,All_R2,All_AbsErr_P95,All_AbsErr_P99,Tail_Rate,Tail_MAE,Tail_RMSE,Tail_R2,Tail_AbsErr_P95,Tail_AbsErr_P99,Split
dWorldPop,MLP_CL,20.65264199024157,40.759629844488714,0.43523624885960066,65.56889679884372,158.6821834297906,0.10509885535900104,62.56254346241867,104.4492974184366,0.5071049545151468,216.04332354254765,338.2953277442133,Random(70/15/15)
dWorldPop,MLP_RMSE_CL,13.336884905162412,26.19884964179801,0.7666698843547998,39.85923017274837,90.61283116722826,0.10509885535900104,40.20509763299008,67.94980421133316,0.7913973476755858,148.88373220902344,226.32842743199822,Random(70/15/15)
dVIIRS,XGBoost,2.4525147770928886,4.674516150608611,0.058197291156616315,8.55338218212126,18.375474605560306,0.10143790849673202,10.059874168546756,12.869453000920307,0.1373793119524247,23.417500114440937,44.27521061182019,GroupSplit(grid_id)
dVIIRS,XGBoost_CL,3.74620716334558,6.8433001806667395,-1.0184490315759858,13.41177368164063,29.628751068115193,0.10143790849673202,10.644668167937049,14.871670037265693,-0.15191166229414033,32.03674225807184,47.8668651008606,GroupSplit(grid_id)
dVIIRS,XGBoost_RMSE_CL,2.5556652819058474,4.810151490142789,0.002749840648082147,9.15621805191039,19.004113388061512,0.10143790849673202,9.87925955808731,12.825270730381883,0.14329209135381948,24.814505505561794,43.47013312578199,GroupSplit(grid_id)
dVIIRS,Ridge,2.4778904415438867,4.756965761915406,0.02468106171637996,8.683639018709021,18.553213720598094,0.10143790849673202,11.099954776739718,13.647813598391888,0.029879107340920696,24.868647004248047,47.07998125664887,GroupSplit(grid_id)
dVIIRS,Ridge_CL,3.7949047144797867,5.9906073590614275,-0.5467791785350316,11.5082419740207,21.15712399415315,0.10143790849673202,10.760574037808677,14.55816690576951,-0.10385767466116236,27.78810212698128,46.63326963419342,GroupSplit(grid_id)
dVIIRS,Ridge_RMSE_CL,2.4673271534852397,4.758946737307149,0.023868575266945302,8.708710652049685,18.6357299880307,0.10143790849673202,11.119112589899919,13.665549283823124,0.027356074838766897,24.89876911502596,47.107007239621865,GroupSplit(grid_id)
dVIIRS,ElasticNet,2.468211821959449,4.817058881442683,-0.00011632394885574548,8.767009919832846,19.742553479355706,0.10143790849673202,11.299008982083231,13.856480243347084,-1.2772348110035026e-05,24.308716103410063,47.08854717149251,GroupSplit(grid_id)
dVIIRS,ElasticNet_CL,2.8354399983079976,4.95648256534294,-0.05884836837778695,8.90390828375606,19.03300071246633,0.10143790849673202,11.299008982083231,13.905368791938791,-0.007081727486232259,24.2488828015783,46.26231024733977,GroupSplit(grid_id)
dVIIRS,ElasticNet_RMSE_CL,2.467913930814068,4.817016158917243,-9.858395162098965e-05,8.76948501080431,19.7384283277366,0.10143790849673202,11.299008982083231,13.856466114833415,-1.0733058669609719e-05,24.309953648895796,47.09159978369065,GroupSplit(grid_id)
dVIIRS,SVR,2.5097473043039478,4.838235703396088,-0.008929103772921776,8.730268103039764,17.740757036142444,0.10143790849673202,10.964825879418804,13.705652648412991,0.021638993482747892,25.109470134327267,46.216648524874415,GroupSplit(grid_id)
dVIIRS,SVR_CL,4.5975014258436655,7.9772854834197995,-1.7428172672799898,16.93520506023808,31.15491360410754,0.10143790849673202,13.279403853522949,18.10766568860624,-0.7077513160765903,36.54541274479656,61.62967213704578,GroupSplit(grid_id)
dVIIRS,SVR_RMSE_CL,2.5676133261501337,4.894942212510953,-0.032717993915749366,8.943559686643434,18.104254077429566,0.10143790849673202,10.891329748500338,13.734694628297461,0.017488349184655028,25.30164846565637,45.72775743333728,GroupSplit(grid_id)
dVIIRS,RandomForest,2.397852442425418,4.557949668146746,0.10458233866381339,8.400977000474922,17.87066865336105,0.10143790849673202,9.817699264403165,12.60419842262972,0.17257210887298502,23.24055267270403,44.653554141394274,GroupSplit(grid_id)
dVIIRS,RandomForest_CL,2.7149644315520955,4.913684957867902,-0.04064169416463992,9.241909691922693,20.146538202902036,0.10143790849673202,9.259340777303395,12.364563216191456,0.20373568726145164,25.12306862207087,39.80300985496591,GroupSplit(grid_id)
dVIIRS,RandomForest_RMSE_CL,2.5041497122739487,4.650773476323186,0.06774015153636659,8.700247052578225,18.487233493790153,0.10143790849673202,9.499834113528431,12.406141351016073,0.19837151080117266,24.157116745608267,43.76569207924489,GroupSplit(grid_id)
dVIIRS,ExtraTrees,2.4126713581193022,4.586693541827395,0.09325315370187548,8.532235014279685,18.399478953886057,0.10143790849673202,9.735345438105723,12.639415422071796,0.1679418681347259,23.263921798388182,45.10033627694443,GroupSplit(grid_id)
dVIIRS,ExtraTrees_CL,2.428237039397938,4.60066651570745,0.0877200833762124,8.526476927077757,18.36057710580977,0.10143790849673202,9.68618546293939,12.61870503071224,0.17066638204078477,23.147280454563116,44.99714111837811,GroupSplit(grid_id)
dVIIRS,ExtraTrees_RMSE_CL,2.4121411790210385,4.588030652253447,0.09272440794067505,8.518924986627868,18.408747233237616,0.10143790849673202,9.731062971334122,12.638535958533991,0.16805765502919856,23.27740978364261,45.103185187964115,GroupSplit(grid_id)
dVIIRS,MLP,2.4512003999640477,4.724517675734389,0.037941320005892565,8.700455072002285,17.94378924409628,0.10143790849673202,10.90439775515756,13.486191373911886,0.052720084171891446,24.64112895477915,46.269665121397175,GroupSplit(grid_id)
dVIIRS,MLP_CL,4.306218963343543,7.307110078393012,-1.3013247368052068,14.612969316958678,28.26359304904177,0.10143790849673202,12.406263616406184,16.813099153273434,-0.4722963706989447,33.84031075206093,62.13409325457035,GroupSplit(grid_id)
dVIIRS,MLP_RMSE_CL,2.447067127639372,4.724326016315084,0.0380193740552478,8.702603405531638,17.9498611519996,0.10143790849673202,10.909970481531953,13.491156565671302,0.052022438390605164,24.649812774463012,46.305833458527395,GroupSplit(grid_id)
dWorldPop,XGBoost,18.572682100347322,38.462326126123,0.5268330297494149,66.25807495117185,147.74054695129368,0.08496732026143791,72.49216577373446,108.12545694619276,0.5629626526883731,161.54777069091801,508.9347460937499,GroupSplit(grid_id)
